CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C10046,1.0,1.0,0.5616758518671255,0.32545613564136094,0.9010290469712732,0.0,1.0,0.444444,1.0,0.0,0.0,0.4878048780487805,0.6137184115523465,0.3423571951558772,0.7687070930842381,0.0,12
C10047,0.45364044183547214,1.0,0.1609059335443766,0.06719720127120479,0.2902029820490251,0.06631179297758152,0.333333,0.11111066666666668,0.333333,0.3000009000009,0.2,0.12195121951219512,0.17328519855595667,0.0,0.18207195800956538,0.0,12
C10048,0.09598505669115087,0.7222225000000001,0.0404069042269105,0.0,0.09366728014723533,0.36402956140069503,0.375,0.0,0.25,0.22500022500022498,0.1,0.07317073170731707,0.12274368231046931,0.04212932272511709,0.08580590277307584,0.0,8
C10049,0.7910517526413696,1.0,0.0,0.0,0.0,0.7113792802797174,0.0,0.0,0.0,0.9000009000008999,0.7,0.0,0.30324909747292417,0.0,0.18207195800956538,0.0,12
C10050,0.04650426133712508,1.0,0.8802327797052327,0.9718862843238283,0.843014056706943,0.0,1.0,0.8888893333333333,1.0,0.0,0.0,1.0,0.23826714801444043,0.6089041004942857,0.10239469803924704,1.0,12
C10051,0.17475673732181826,1.0,0.1868644422740758,0.3515729860323344,0.0,0.24962613278036686,0.166667,0.22222266666666668,0.0,0.14999954999955,0.2,0.07317073170731707,0.2888086642599278,0.14070787231573162,0.1669770765164269,0.23333263333263332,12
C10052,0.9976541514785734,1.0,0.331908070058517,0.44756799819883797,0.21795097490064283,1.0,0.625,0.5,0.25,1.0,1.0,0.21951219512195122,0.8664259927797834,1.0,0.5901588876937826,0.0,8
C10053,0.21826915873185995,1.0,1.0,1.0,0.7563287188925342,0.0,0.666667,0.7777773333333333,0.5,0.0,0.0,0.43902439024390244,0.18050541516245489,0.3350537643262492,0.7708823696435022,0.0,12
C10054,0.31675180125864427,1.0,0.0,0.0,0.0,0.11540780603836971,0.0,0.0,0.0,0.45000045000044997,0.3,0.0,0.2527075812274368,0.16559077806997938,0.33895822919643637,0.0,12
C10055,0.09400788960494455,0.888889,0.7287602786949681,1.0,0.0,0.7115201653773963,0.666667,0.8888893333333333,0.0,0.19999999999999998,0.1,0.2682926829268293,0.21660649819494585,0.7444019017790947,0.07720565533828985,0.56000056000056,9
C10056,0.0013474843366323487,0.7222225000000001,0.1141437972511596,0.0,0.2645968365741111,0.0,0.666667,0.0,0.666667,0.0,0.0,0.1951219512195122,0.07220216606498195,0.09981440740819503,0.18207195800956538,0.0,12
C10057,0.2654289506602183,1.0,0.472739423518593,0.889427698062885,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.14634146341463414,0.4332129963898917,0.0,0.18207195800956538,0.0,12
C10058,0.7334152391789351,1.0,0.11534783020926054,0.21701924991990026,0.0,0.24006322718928408,0.25,0.3333333333333333,0.0,0.75000135000135,0.5,0.0975609756097561,0.2888086642599278,0.0,0.18207195800956538,0.0,12
C10059,0.48277680915813603,1.0,1.0,1.0,0.3657667173454962,0.0,0.916667,1.0,0.5,0.0,0.0,1.0,0.5415162454873647,1.0,0.764510034817919,0.23333263333263332,12
C10060,0.8033981873225502,1.0,0.0,0.0,0.0,0.0806504775627511,0.0,0.0,0.0,0.32727272727272727,0.3,0.0,0.2888086642599278,0.1830907354649877,0.9327978951162079,0.0,11
C10061,1.0,1.0,0.08431912764682435,0.0,0.19546024379184337,0.3485627262034387,0.416667,0.0,0.333333,0.6,0.4,0.14634146341463414,0.4332129963898917,0.5051691376539442,1.0,0.0,12
C10062,0.38016218954377606,0.727273,0.0416072551270356,0.07828127570769218,0.0,0.0,0.166667,0.22222266666666668,0.0,0.0,0.0,0.04878048780487805,0.4693140794223827,0.8400556412997741,0.3195025987072825,0.0,12
C10063,0.3147514889803257,1.0,0.024375223800086342,0.045860357980966576,0.0,0.0,0.083333,0.11111066666666668,0.0,0.0,0.0,0.024390243902439025,0.11552346570397112,0.08092149589945404,0.4880308983272148,0.0,12
C10064,0.1637861418354118,0.909091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9818199818199819,0.7,0.0,0.2996389891696751,1.0,0.1408602573465884,0.2545454545454545,11
C10065,0.0014469879260151125,0.7222225000000001,0.30929286997088407,0.581913907915588,0.0,0.0,0.083333,0.11111066666666668,0.0,0.0,0.0,0.024390243902439025,0.11552346570397112,0.0,0.18207195800956538,0.0,12
C10067,0.3892201363934893,1.0,0.6950399917521901,0.0,1.0,0.5767351020403071,1.0,0.0,1.0,0.14999954999955,0.4,1.0,0.13357400722021662,0.8827465906557219,1.0,0.23333263333263332,12
C10068,0.3556718337844601,1.0,0.1518222965179698,0.22529074046812897,0.0743602464591502,0.0,0.583333,0.444444,0.166667,0.0,0.0,0.2682926829268293,0.1299638989169675,0.1860857462308886,0.5234082615230835,0.0,12
C10069,0.16383964798439382,0.875,0.0,0.0,0.0,0.32623679906513314,0.0,0.0,0.0,0.22500022500022498,0.1,0.0,0.10830324909747292,0.03496350218665904,0.10458337421178661,0.0,8
C10070,0.31890112078871663,1.0,0.0,0.0,0.0,0.1375116824440356,0.0,0.0,0.0,0.75000135000135,0.6,0.0,0.18050541516245489,0.12925619101702623,0.20570350653903882,0.0,12
C10071,0.8073199149051885,1.0,0.09702222766348566,0.13203903672465603,0.06222293350404098,0.0,0.666667,0.11111066666666668,0.583333,0.0,0.0,0.1951219512195122,0.4332129963898917,1.0,0.5838583268092702,0.23333263333263332,12
C10072,0.3438115537430778,1.0,0.502118564107851,0.944702591768343,0.0,0.0,0.333333,0.444444,0.0,0.0,0.0,0.0975609756097561,0.12274368231046931,0.38866607027823336,0.5383312954679516,0.0,12
C10073,1.0,1.0,0.1543150497676161,0.0,0.35771785228454833,0.2245959836679406,0.916667,0.0,0.833333,0.6,0.4,0.2682926829268293,0.45126353790613716,0.3083387028166944,1.0,0.0,12
C10074,0.6049901314797137,0.909091,1.0,1.0,1.0,1.0,0.666667,0.6666666666666666,0.583333,1.0,1.0,0.8048780487804879,0.5054151624548736,1.0,0.6453118999585141,1.0,12
C10075,0.13271751361073628,1.0,0.0,0.0,0.0,0.529474562493136,0.0,0.0,0.0,0.22500022500022498,0.3,0.0,0.5054151624548736,0.2179212739293032,0.08218211443665482,0.7000007000006999,8
C10077,0.3659718907710062,1.0,0.26286211889549305,0.3485110104692547,0.1799429196340455,0.0,0.5,0.13333333333333333,0.4,0.0,0.0,0.1951219512195122,0.1624548736462094,0.21278939991492288,0.36301876237814745,0.0,10
C10078,0.10769620789290783,0.909091,0.29159689933897853,0.3579047635541778,0.23497906164146062,0.0,0.272727,0.121212,0.181818,0.0,0.0,0.17073170731707318,0.4332129963898917,0.31239871084363485,0.10230872821432449,0.0,11
C10079,1.0,1.0,0.20688379148873887,0.17284228574397523,0.2666197220666293,0.0,0.833333,0.22222266666666668,0.75,0.0,0.0,0.34146341463414637,0.4332129963898917,0.476324166832144,1.0,0.0,12
C10080,0.3495172746186677,1.0,0.2231732159738721,0.41988552229371073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4146341463414634,0.7942238267148014,0.7084672399001434,0.363542981807385,0.0,12
C10081,0.11709856402193669,1.0,0.11782585522700346,0.0,0.27313221839908247,0.0,0.75,0.0,0.666667,0.0,0.0,0.1951219512195122,0.10830324909747292,0.34440823127804027,0.11086379749503658,0.0,12
C10082,0.24392766177481257,1.0,0.0,0.0,0.0,0.013763718302494048,0.0,0.0,0.0,0.14999954999955,0.1,0.0,0.08664259927797834,0.007007951369965683,1.0,0.0,12
C10083,1.0,1.0,0.1431068652891474,0.2692460231553243,0.0,1.0,0.583333,0.7777773333333333,0.0,0.75000135000135,0.7,0.17073170731707318,0.5054151624548736,0.38884959837758404,1.0,0.0,12
C10084,0.0035115959113397955,0.909091,0.09015518953853686,0.02785566456819737,0.1746680536662132,0.0,0.666667,0.22222266666666668,0.583333,0.0,0.0,0.3170731707317073,0.36101083032490977,0.08564116830058556,0.07083859478516144,0.509090909090909,12
C10085,0.0165053433811785,0.7222225000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3000009000009,0.5,0.0,0.6859205776173285,0.02790120202204277,0.09600256370678965,0.0,12
C10086,0.0007660056146744207,0.7222225000000001,0.048989781368602534,0.019535681194309023,0.08949347843482436,0.0,0.416667,0.22222266666666668,0.25,0.0,0.0,0.12195121951219512,0.8664259927797834,0.05027701689569152,0.058020340056262415,1.0,12
C10087,0.008590947863209538,0.7222225000000001,0.1458094958434168,0.0,0.33800112026886453,0.0,0.5,0.0,0.416667,0.0,0.0,0.2926829268292683,0.08664259927797834,0.17367635714400714,0.08208083826269194,1.0,12
C10088,0.39154177304717386,1.0,1.0,1.0,0.3416371929263023,0.10552674272203617,1.0,1.0,0.333333,0.14999954999955,0.1,1.0,0.6498194945848376,1.0,0.3466963755801557,0.0,12
C10089,0.0272950007390211,1.0,0.4594471942257966,0.8644192551155602,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5365853658536586,1.0,0.30523058485259685,0.09988776545826629,1.0,12
C10090,1.0,1.0,0.5905210940498863,1.0,0.13540529727134512,1.0,1.0,1.0,1.0,1.0,1.0,0.5609756097560976,0.7942238267148014,1.0,1.0,0.0,12
C10092,1.0,1.0,0.8314123730035191,0.9135909803344274,0.8016686671467819,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9747292418772563,0.7232246501021484,1.0,0.0,12
C10093,0.8167843631886471,1.0,0.01656926089129736,0.03117395935262078,0.0,0.037434399591370474,0.083333,0.11111066666666668,0.0,0.14999954999955,0.1,0.024390243902439025,0.3249097472924188,0.25702849466652333,0.5648165588264631,0.0,12
C10094,1.0,1.0,0.0,0.0,0.0,0.9758313327864053,0.0,0.0,0.0,0.75000135000135,1.0,0.0,0.4693140794223827,0.35955812371868295,1.0,0.0,12
C10095,1.0,1.0,1.0,0.7951645725270824,1.0,0.13314065748460788,1.0,0.3333333333333333,0.916667,0.14999954999955,0.1,1.0,0.6498194945848376,1.0,1.0,0.0,12
C10096,0.3999668625102376,1.0,0.3800031113389895,0.1571860306024368,0.6872177322557413,1.0,0.909091,0.121212,0.818182,0.9818199818199819,1.0,0.4146341463414634,0.2888086642599278,0.7315659096596505,0.5308708679755373,0.2545454545454545,11
C10097,0.2673468619679698,1.0,0.016808594659727213,0.03162424987660308,0.0,0.1780027031391252,0.083333,0.11111066666666668,0.0,0.14999954999955,0.1,0.024390243902439025,0.1299638989169675,0.10551668682046132,0.18219827065589025,0.0,12
C10098,0.2645634426700168,1.0,0.1493442715002269,0.28098128696495533,0.0,0.0,0.166667,0.22222266666666668,0.0,0.0,0.0,0.04878048780487805,0.17328519855595667,0.0,0.18207195800956538,0.0,12
C10099,0.4712765667872295,1.0,0.07855302485665287,0.14779227751751373,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.07317073170731707,0.17328519855595667,0.0,0.18207195800956538,0.0,12
C10100,0.23058864359278364,1.0,0.0,0.0,0.0,0.043315001933332174,0.0,0.0,0.0,0.14999954999955,0.1,0.0,0.08664259927797834,0.036339517016282664,1.0,0.0,12
C10101,0.3277320578219629,1.0,0.2722660949657983,0.5122505000822647,0.0,0.0,0.666667,0.8888893333333333,0.0,0.0,0.0,0.2682926829268293,0.4332129963898917,0.09984115970568386,0.2268371531052226,0.0,12
C10102,0.7092298061777924,1.0,0.0,0.0,0.0,0.6155330491048587,0.0,0.0,0.0,0.9000009000008999,0.6,0.0,0.2888086642599278,0.0,0.18207195800956538,0.0,12
C10103,0.0009524803410490356,0.7222225000000001,0.02908825800916648,0.0,0.06742951641727347,0.0,0.25,0.0,0.166667,0.0,0.0,0.07317073170731707,0.5054151624548736,0.05213601925375289,0.07098886549933453,1.0,12
C10104,0.0,0.7222225000000001,0.0,0.0,0.0,0.03226694155239341,0.0,0.0,0.0,0.2571428571428572,0.1,0.0,0.21660649819494585,0.033035907109213385,0.18207195800956538,0.0,7
C10105,0.000986436738277317,0.7222225000000001,0.0073641159516877166,0.013855093045609236,0.0,0.0,0.111111,0.148148,0.0,0.0,0.0,0.024390243902439025,0.10830324909747292,0.006339975207330622,0.035507825076425845,0.0,9
C10106,0.004732906227435427,0.7222225000000001,0.49570810117190695,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2926829268292683,0.1444043321299639,0.1704553677448765,0.03193922890010217,0.0,12
C10107,0.7161347431740268,1.0,1.0,1.0,1.0,0.0,0.916667,1.0,0.833333,0.0,0.0,1.0,0.41155234657039713,1.0,1.0,0.23333263333263332,12
C10108,0.00012628953913027734,0.7222225000000001,0.14358553282600708,0.0,0.3328457496465818,0.0,1.0,0.0,1.0,0.0,0.0,0.7560975609756098,0.3249097472924188,0.0,0.18207195800956538,0.0,12
C10109,0.1744052344725447,1.0,0.0,0.0,0.0,0.3305054187137075,0.0,0.0,0.0,0.14999954999955,0.1,0.0,0.2888086642599278,0.5354074345447625,0.12522792177768144,0.23333263333263332,12
C10110,0.49394678184696406,1.0,0.2975102844481837,0.5597457590426131,0.0,0.3447078634712669,0.25,0.3333333333333333,0.0,0.6,0.6,0.0975609756097561,0.2888086642599278,0.12751357188804424,0.5986462454123737,0.0,12
C10111,0.08267497116254068,1.0,0.34671730723736105,0.0,0.8037256941666,0.0,1.0,0.0,1.0,0.0,0.0,0.2926829268292683,0.18050541516245489,0.2627597020992802,0.10295009385151918,0.23333263333263332,12
C10112,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5776173285198556,0.2971664286317944,0.8389584313244175,0.0,12
C10113,0.25220370514274265,1.0,0.15600879643650425,0.12306093643110122,0.21002160518524446,0.1481024352896344,0.666667,0.22222266666666668,0.5,0.14999954999955,0.2,0.24390243902439024,0.1444043321299639,0.13811900656298773,0.2905078472405532,0.0,12
C10114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6498194945848376,1.0,1.0,0.23333263333263332,12
C10115,0.031604097367676484,0.818182,0.49886730691518094,0.40569790701500685,0.6565671761222693,0.0,0.916667,0.444444,0.833333,0.0,0.0,0.8292682926829268,0.3971119133574007,0.20559904564624798,0.06314199903589995,0.0,12
C10116,0.6865064137216407,1.0,0.0,0.0,0.0,0.3621222964681669,0.0,0.0,0.0,0.14999954999955,0.2,0.0,0.30324909747292417,0.0,0.18207195800956538,0.0,12
C10117,1.0,1.0,1.0,0.5937738675626294,1.0,0.9015282122191952,1.0,0.3333333333333333,1.0,0.6,0.8,1.0,0.6137184115523465,0.36128568272761374,1.0,0.0,12
C10118,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.45000045000044997,1.0,0.0,0.5054151624548736,0.3058381462857043,1.0,0.0,12
C10119,0.03547324153391634,0.818182,0.5555857279750798,0.8675782163299591,0.21896668533781444,0.0,0.666667,0.555556,0.333333,0.0,0.0,0.34146341463414637,0.36101083032490977,0.4509964485123828,0.07965027187724692,1.0,12
C10120,0.13760978613382133,1.0,0.38498493578030624,0.4627254699907345,0.32231308847456724,0.0,1.0,0.7777773333333333,1.0,0.0,0.0,0.6097560975609756,0.21660649819494585,0.13222658667253204,0.12108468172581682,0.0,12
C10121,0.045269453958035936,0.7222225000000001,0.8504743871444628,0.0,1.0,0.0,0.583333,0.0,0.5,0.0,0.0,0.2926829268292683,0.4693140794223827,0.288854605720897,0.05792655558760331,0.9333333333333332,12
C10122,0.36124888454773163,1.0,0.0,0.0,0.0,0.2069295910070419,0.0,0.0,0.0,0.45000045000044997,1.0,0.0,0.1299638989169675,0.16460139998865822,1.0,0.0,12
C10123,0.011113501899793451,0.7222225000000001,0.18226186980427098,0.0,0.42250140033608063,0.0,0.166667,0.0,0.166667,0.0,0.0,0.04878048780487805,0.5054151624548736,0.47148936278120435,0.08571855783666779,1.0,12
C10124,0.5386747034531567,1.0,0.0,0.0,0.0,0.18280270792589015,0.0,0.0,0.0,0.6,0.4,0.0,0.21660649819494585,0.22317768426985923,0.4134119174630304,0.0,12
C10125,1.0,1.0,1.0,1.0,1.0,0.6056986054819123,1.0,1.0,1.0,0.9000009000008999,1.0,1.0,1.0,0.4520805002241063,1.0,0.0,12
C10126,0.2962464483410114,1.0,0.4324172066251269,0.8135641360916516,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.1951219512195122,0.6498194945848376,0.0,0.18207195800956538,0.0,12
C10127,0.4277139012628862,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6137184115523465,0.8532897847446871,0.36724286353214575,0.0,12
C10128,0.5819216667767663,1.0,0.0,0.0,0.0,0.35871061692098327,0.0,0.0,0.0,0.3000009000009,0.2,0.0,0.23104693140794225,0.2550136219807603,0.8234627435975277,0.0,12
C10130,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.9,0.0,1.0,0.7340047534472693,1.0,0.0,12
C10131,0.48410944237582615,1.0,1.0,1.0,0.0,0.0,0.916667,1.0,0.0,0.0,0.0,1.0,0.20216606498194944,1.0,1.0,0.0,12
C10132,0.011623315192632943,0.75,0.0,0.0,0.0,0.0979379156634192,0.0,0.0,0.0,0.22500022500022498,0.1,0.0,0.08664259927797834,0.09235546193011514,0.04937186054240359,0.46666806666806665,8
C10133,0.858975847082246,1.0,0.7206892076119183,0.7463045869017415,0.7511136005974768,0.0,0.833333,0.22222266666666668,0.583333,0.0,0.0,0.4634146341463415,0.36101083032490977,0.24039578764058409,0.6333026141646665,0.0,12
C10134,1.0,1.0,0.05546652134811187,0.10435656081952875,0.0,1.0,0.083333,0.11111066666666668,0.0,0.9000009000008999,1.0,0.024390243902439025,1.0,0.6237693461344089,1.0,0.0,12
